image_name,tags
file_6316,clear cultivation primary agriculture water
file_6317,clear primary water
file_6318,clear primary
file_6319,clear road cultivation primary agriculture water
file_6320,partly_cloudy primary agriculture
file_6321,clear primary agriculture
file_6322,haze primary
file_6323,clear primary
file_6324,clear road cultivation habitation primary agriculture
file_6325,clear primary
file_6326,clear road partly_cloudy cultivation haze primary agriculture water
file_6327,clear primary
file_6328,haze primary cloudy
file_6329,partly_cloudy primary agriculture water
file_6330,clear primary
file_6331,clear primary
file_6332,clear primary
file_6333,partly_cloudy primary agriculture
file_6334,clear road cultivation primary agriculture water
file_6335,clear primary
file_6336,clear primary
file_6337,clear partly_cloudy cultivation primary agriculture water
file_6338,clear partly_cloudy cultivation primary agriculture water
file_6339,clear primary water cloudy
file_6340,clear primary
file_6341,clear primary
file_6342,clear road cultivation habitation primary agriculture water
file_6343,partly_cloudy primary agriculture water
file_6344,clear road partly_cloudy primary agriculture water cloudy
file_6345,clear road habitation primary agriculture water
file_6346,haze primary cloudy
file_6347,clear partly_cloudy primary water
file_6348,clear primary
file_6349,clear road cultivation habitation primary agriculture water
file_6350,clear road bare_ground primary agriculture water
file_6351,clear primary
file_6352,clear road cultivation primary agriculture water
file_6353,clear haze primary water cloudy
file_6354,clear primary
file_6355,clear primary
file_6356,clear primary
file_6357,clear road primary agriculture water
file_6358,clear primary
file_6359,clear road habitation primary agriculture water
file_6360,clear road habitation primary agriculture
file_6361,clear road cultivation habitation primary agriculture water
file_6362,clear primary agriculture
file_6363,clear road cultivation primary agriculture water
file_6364,clear primary
file_6365,clear road habitation primary agriculture water
file_6366,partly_cloudy primary
file_6367,clear primary
file_6368,clear road cultivation habitation primary agriculture water
file_6369,clear road partly_cloudy cultivation primary agriculture water
file_6370,clear primary
file_6371,clear cultivation primary agriculture water
file_6372,clear road cultivation habitation primary agriculture water
file_6373,clear partly_cloudy cultivation primary agriculture water
file_6374,clear road habitation primary agriculture water
file_6375,clear road partly_cloudy cultivation primary agriculture water
file_6376,clear primary
file_6377,clear primary
file_6378,clear primary
file_6379,clear road habitation primary agriculture water
file_6380,partly_cloudy primary
file_6381,clear primary
file_6382,clear road partly_cloudy cultivation primary agriculture water
file_6383,clear primary
file_6384,clear primary
file_6385,haze cloudy
file_6386,clear primary
file_6387,clear primary
file_6388,haze primary agriculture water
file_6389,clear primary
file_6390,road partly_cloudy primary agriculture water
file_6391,haze primary
file_6392,clear road cultivation primary agriculture water
file_6393,clear primary
file_6394,clear primary
file_6395,clear road primary agriculture water
file_6396,cloudy
file_6397,clear road cultivation habitation primary agriculture water
file_6398,clear primary
file_6399,clear partly_cloudy cultivation primary agriculture water
file_6400,clear primary
file_6401,clear road habitation primary agriculture
file_6402,clear primary
file_6403,clear primary
file_6404,haze primary cloudy
file_6405,clear primary
file_6406,clear road partly_cloudy cultivation habitation primary agriculture water
file_6407,partly_cloudy primary cloudy
file_6408,clear road cultivation habitation primary agriculture water
file_6409,clear primary agriculture
file_6410,clear primary
file_6411,clear primary
file_6412,clear primary
file_6413,clear primary
file_6414,clear primary
file_6415,partly_cloudy primary
file_6416,clear road cultivation habitation primary agriculture water
file_6417,clear road cultivation primary agriculture water
file_6418,road partly_cloudy primary agriculture water
file_6419,partly_cloudy primary agriculture water cloudy
file_6420,road partly_cloudy primary agriculture water
file_6421,clear road cultivation habitation primary agriculture water
file_6422,clear primary
file_6423,clear primary
file_6424,clear road habitation primary agriculture water
file_6425,clear partly_cloudy haze primary agriculture water
file_6426,clear primary
file_6427,clear primary
file_6428,clear primary
file_6429,clear road haze primary agriculture water
file_6430,clear cultivation primary agriculture water
file_6431,clear primary
file_6432,partly_cloudy primary agriculture
file_6433,haze primary agriculture water cloudy
file_6434,clear primary
file_6435,cloudy
file_6436,haze primary
file_6437,clear road cultivation primary agriculture water
file_6438,clear primary
file_6439,clear primary
file_6440,clear primary
file_6441,partly_cloudy primary water
file_6442,clear road cultivation habitation primary agriculture
file_6443,partly_cloudy primary agriculture water
file_6444,cloudy
file_6445,clear primary
file_6446,partly_cloudy primary agriculture water
file_6447,cloudy
file_6448,clear road cultivation primary agriculture water
file_6449,clear primary
file_6450,clear road cultivation habitation primary agriculture water
file_6451,clear primary
file_6452,clear primary
file_6453,clear primary
file_6454,clear partly_cloudy cultivation primary agriculture water
file_6455,clear primary
file_6456,partly_cloudy primary
file_6457,clear primary
file_6458,clear partly_cloudy primary agriculture water
file_6459,clear partly_cloudy cultivation primary
file_6460,clear partly_cloudy cultivation primary agriculture water
file_6461,partly_cloudy cultivation primary agriculture water
file_6462,clear primary
file_6463,clear road partly_cloudy haze primary agriculture water
file_6464,clear primary
file_6465,clear primary
file_6466,partly_cloudy primary agriculture water
file_6467,clear primary
file_6468,clear primary
file_6469,clear road cultivation habitation primary agriculture water
file_6470,partly_cloudy primary
file_6471,cloudy
file_6472,clear road cultivation primary agriculture water
file_6473,clear primary
file_6474,clear road cultivation habitation primary agriculture water
file_6475,clear road cultivation habitation primary agriculture water
file_6476,clear partly_cloudy primary
file_6477,clear road partly_cloudy primary agriculture water
file_6478,clear road cultivation primary agriculture water
file_6479,partly_cloudy primary agriculture
file_6480,cloudy
file_6481,clear primary
file_6482,clear primary
file_6483,clear road bare_ground habitation primary agriculture water
file_6484,clear primary
file_6485,clear primary
file_6486,clear primary
file_6487,clear primary
file_6488,clear road cultivation habitation primary agriculture water
file_6489,partly_cloudy primary agriculture water
file_6490,partly_cloudy primary
file_6491,clear primary
file_6492,clear primary
file_6493,clear primary
file_6494,clear partly_cloudy cultivation primary agriculture water
file_6495,clear haze primary
file_6496,clear primary
file_6497,clear road cultivation habitation primary agriculture water
file_6498,clear road cultivation primary agriculture water
file_6499,partly_cloudy primary agriculture water
file_6500,clear road partly_cloudy cultivation primary agriculture water
file_6501,clear primary
file_6502,clear primary
file_6503,clear primary
file_6504,partly_cloudy primary
file_6505,clear primary
file_6506,clear road cultivation habitation primary agriculture water
file_6507,clear road primary agriculture water
file_6508,clear haze primary
file_6509,clear road cultivation habitation primary agriculture water
file_6510,clear partly_cloudy cultivation primary agriculture water
